epoch,acc,loss,val_acc,val_loss
0,0.7941999962925911,0.7502601101994515,0.553333331272006,2.9089586476484937
1,0.9108000004291534,0.31113262452185153,0.5653333315004905,3.1225547482570013
2,0.9313999968767166,0.23142836328595875,0.5773333317289749,3.4142507689694566
3,0.9437999975681305,0.19645339470356704,0.5780000013609727,3.6565667420625685
4,0.9527999979257583,0.16078845594078303,0.5873333328713973,3.6955129206180573
5,0.9603999990224839,0.13390979578718543,0.5786666651566823,3.7949784370760122
6,0.9695999997854233,0.10684203837066888,0.5893333258728186,3.861770111819108
7,0.9750000047683716,0.08862787270918489,0.5933333347241084,4.005754567061861
8,0.9778000050783158,0.07877939522266388,0.5966666648785274,4.063113607093692
9,0.9854000055789948,0.0594499874394387,0.5946666655441125,4.226561511059602
10,0.9880000054836273,0.048067026548087595,0.5986666640887658,4.3819543422510225
11,0.9916000044345856,0.03910211579874158,0.599333328132828,4.461404519714415
12,0.9934000027179718,0.03194513110909611,0.5966666668653489,4.594336448113124
13,0.9950000041723251,0.029058502407278867,0.5993333307405313,4.634757411107421
14,0.9976000022888184,0.020066412682645023,0.5959999973575274,4.775757027417422
15,0.9980000019073486,0.01570403073914349,0.5999999991307656,4.82144320551306
16,0.9976000022888184,0.015444417358376086,0.592666664471229,4.917463546618819
17,0.9984000015258789,0.012191000557504595,0.6013333303232987,4.989356092115243
18,0.9998000001907349,0.007560698022134602,0.5979999966919423,5.052160190604627
19,0.9994000005722046,0.006132818491314538,0.597999998057882,5.103845621397098
20,1.0,0.004659338627243414,0.5993333347141743,5.193879271422824
21,1.0,0.004412102656206116,0.6006666630506515,5.187641428038478
22,1.0,0.004091870820266194,0.5999999990065893,5.259907248429954
23,1.0,0.002998856246122159,0.600666669011116,5.2816375682751335
24,1.0,0.002842563704471104,0.5979999969402949,5.319038345540563
25,1.0,0.0024864383460953834,0.5993333314855893,5.336500555276871
26,1.0,0.0020466277352534233,0.5979999981820583,5.371883839865526
27,1.0,0.001748835072212387,0.5986666647096475,5.38992632565399
28,1.0,0.001600420881586615,0.5986666654547056,5.412463679413
29,1.0,0.0014068167688674293,0.5993333322306474,5.4340542181084555
30,1.0,0.0013004692303366027,0.6006666655341785,5.440487995867928
31,1.0,0.0011306011481792666,0.6000000007450581,5.464360440149903
32,1.0,0.0010625455023546239,0.5999999987582366,5.481040731320778
33,1.0,0.000960446540848352,0.5986666647096475,5.5020549510916075
34,1.0,0.0008530468730896246,0.5986666661997636,5.511985504627228
35,1.0,0.0008098661561962217,0.5973333306610584,5.532886670529843
36,1.0,0.0007699282103567384,0.5999999995032946,5.540553358445565
37,1.0,0.0006692208326421678,0.5993333294987678,5.5546078093349935
38,1.0,0.0006193340053141583,0.5973333321511746,5.567751792569955
39,1.0,0.0005709527843282558,0.5973333306610584,5.582400334253907
40,1.0,0.0005283368003438227,0.5979999986787637,5.59979308322072
41,1.0,0.0004871935099072289,0.5986666649580001,5.605762751152118
42,1.0,0.0004468924613320269,0.5993333314855893,5.616554772853851
43,1.0,0.0004143030245177215,0.5979999986787637,5.624570874373118
44,1.0,0.0003894490554375807,0.5980000006655852,5.636226018642386
45,1.0,0.0003574528146782541,0.5979999986787637,5.647815914948781
46,1.0,0.0003300424449844286,0.5993333334724108,5.650160315136115
47,1.0,0.00030558930804545524,0.5979999966919423,5.6624720475325985
48,1.0,0.0002966088191351446,0.5993333294987678,5.667167803148429
49,1.0,0.00027572012138989523,0.5993333314855893,5.676910475641489
50,1.0,0.0002515901489823591,0.598666662722826,5.681898648540179
51,1.0,0.0002342813830182422,0.5993333294987678,5.690516997625431
52,1.0,0.0002282317017306923,0.5980000001688798,5.700983736291528
53,1.0,0.0002053093983340659,0.5993333334724108,5.708421986798445
54,1.0,0.00018856508371754897,0.598666666696469,5.715690472722054
55,1.0,0.00017414379930414726,0.5986666649580001,5.71554616689682
56,1.0,0.00016563105004024692,0.5986666649580001,5.730616581812501
57,1.0,0.00015518090174737153,0.5986666654547056,5.726277172317108
58,1.0,0.0001446719610794389,0.5980000021557014,5.737071269998948
59,1.0,0.00013493212845787638,0.5993333294987678,5.740357683598996
